best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 30, 15, 15.0, , , , , , , 0.9, , , , 
3902, 3902, 10.0, 0, False, P_AND_S, 0, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 1.0, , 8, 0, True, 8, 0.9, , False, 3902, 
3902, 3902, 10.0, 0, False, P_AND_S, 1, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 8.0, , 2, 0, True, 10, 0.9, , False, 3902, 
3902, 3939, 10.0, 0, False, P_AND_S, 2, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 14.0, 0.024723526470339388, 14, 0, False, 8, 0.9, , False, 3939, 
3902, 3902, 10.0, 0, False, P_AND_S, 3, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 1.0, , 4, 0, True, 24, 0.9, , False, 3939, 
3902, 3902, 10.0, 0, False, P_AND_S, 4, 100, False, 0, 10.0, 4.5, right, , 30, 15, 15.0, 82.0, , 4, 1, True, 19, 0.9, , True, 3939, 
3902, 3902, 10.0, 0, False, P_AND_S, 5, 100, False, 0, 10.0, 4.5, right, , 30, 15, 15.0, 87.0, , 5, 1, True, 26, 0.9, , False, 3939, 
3902, 3902, 10.0, 0, False, P_AND_S, 6, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 17.0, , 6, 0, True, 6, 0.9, , True, 3939, 
3902, 3902, 10.0, 0, False, P_AND_S, 7, 100, False, 0, 10.0, 4.5, left, , 30, 15, 15.0, 59.0, , 13, 1, True, 23, 0.9, , False, 3939, 
3902, 3997, 10.0, 0, False, P_AND_S, 8, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 18.0, 7.48518298877006e-05, 10, 0, False, 18, 0.9, , False, 3997, 
3902, 3902, 10.0, 0, False, P_AND_S, 9, 100, False, 0, 10.0, 4.5, right, , 30, 15, 15.0, 70.0, , 13, 1, True, 17, 0.9, , False, 3997, 
3902, 3902, 10.0, 0, False, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 30, 15, 15.0, 89.0, , 11, 1, True, 15, 0.9, , False, 3997, 
3902, 3934, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, left, , 30, 15, 15.0, 91.0, 0.04076220397836621, 1, 1, False, 20, 0.9, , False, 3997, 
3902, 3902, 10.0, 0, False, P_AND_S, 12, 100, False, 0, 10.0, 4.5, right, , 30, 15, 15.0, 41.0, , 4, 1, True, 24, 0.9, , False, 3997, 
3902, 3902, 10.0, 0, False, P_AND_S, 13, 100, False, 1, 10.0, 4.5, right, , 30, 15, 15.0, 24.0, , 6, 0, True, 22, 0.9, , False, 3997, 
3902, 3902, 10.0, 0, False, P_AND_S, 14, 100, False, 1, 10.0, 4.5, right, , 30, 15, 15.0, 6.0, , 2, 0, True, 14, 0.9, , False, 3997, 
3902, 3942, 10.0, 0, False, P_AND_S, 15, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 60.0, 0.01831563888873418, 9, 0, False, 19, 0.9, , False, 3997, 
3902, 3902, 10.0, 0, False, P_AND_S, 16, 100, False, 1, 10.0, 4.5, right, , 30, 15, 15.0, 19.0, , 5, 0, True, 24, 0.9, , True, 3997, 
3902, 3944, 10.0, 0, False, P_AND_S, 17, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 4.0, 0.014995576820477703, 2, 0, False, 23, 0.9, , False, 3997, 
3883, 3883, 10.0, 0, False, P_AND_S, 18, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 9.0, , 7, 0, True, 15, 0.9, , False, 3997, 
3883, 3950, 10.0, 0, False, P_AND_S, 19, 100, False, 1, 10.0, 4.5, right, , 30, 15, 15.0, 46.0, 0.001230911902673481, 11, 0, False, 1, 0.9, , False, 3997, 
3883, 3993, 10.0, 0, False, P_AND_S, 20, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 7.0, 1.670170079024566e-05, 6, 0, False, 27, 0.9, , False, 3997, 
3883, 3883, 10.0, 0, False, P_AND_S, 21, 100, False, 0, 10.0, 4.5, right, , 30, 15, 15.0, 84.0, , 9, 1, True, 15, 0.9, , False, 3997, 
3883, 3883, 10.0, 0, False, P_AND_S, 22, 100, False, 1, 10.0, 4.5, right, , 30, 15, 15.0, 6.0, , 9, 0, True, 24, 0.9, , False, 3997, 
3883, 3895, 10.0, 0, False, P_AND_S, 23, 100, False, 0, 10.0, 4.5, right, , 30, 15, 15.0, 79.0, 0.30119421191220214, 5, 1, False, 4, 0.9, , False, 3997, 
3883, 3883, 10.0, 0, False, P_AND_S, 24, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 93.0, , 1, 0, True, 14, 0.9, , False, 3997, 
3883, 3893, 10.0, 0, False, P_AND_S, 25, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 34.0, 0.36787944117144233, 13, 0, False, 7, 0.9, , False, 3997, 
3883, 3883, 10.0, 0, False, P_AND_S, 26, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 5.0, , 12, 0, True, 22, 0.9, , False, 3997, 
3883, 3883, 10.0, 0, False, P_AND_S, 27, 100, False, 1, 10.0, 4.5, left, , 30, 15, 15.0, 35.0, , 1, 0, True, 8, 0.9, , False, 3997, 
3883, 3925, 10.0, 0, False, P_AND_S, 28, 100, False, 0, 10.0, 4.5, left, , 30, 15, 15.0, 73.0, 0.014995576820477703, 8, 1, False, 17, 0.9, , False, 3997, 
