best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 20, 15, 15.0, , , , , , , 0.9, , , , 
3206, 3206, 10.0, 0, False, P_AND_S, 0, 100, False, 0, 10.0, 4.5, right, , 20, 15, 15.0, 55.0, , 7, 1, True, 11, 0.9, , False, 3262, 
3206, 3257, 10.0, 0, True, P_AND_S, 1, 100, False, 1, 10.0, 4.5, right, , 20, 15, 15.0, 5.0, 0.006096746565515638, 1, 0, False, 0, 0.9, , False, 3262, 
3127, 3127, 10.0, 0, False, P_AND_S, 2, 100, False, 1, 10.0, 4.5, right, , 20, 15, 15.0, 5.0, , 2, 0, True, 4, 0.9, , False, 3262, 
3127, 3127, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, left, , 20, 15, 15.0, 34.0, , 2, 1, True, 12, 0.9, , False, 3262, 
3127, 3127, 10.0, 0, False, P_AND_S, 4, 100, False, 0, 10.0, 4.5, right, , 20, 15, 15.0, 60.0, , 7, 1, True, 5, 0.9, , True, 3262, 
3127, 3337, 10.0, 0, False, P_AND_S, 5, 100, False, 0, 10.0, 4.5, right, , 20, 15, 15.0, 90.0, 7.582560427911907e-10, 8, 1, False, 12, 0.9, , False, 3337, 
3127, 3279, 10.0, 0, False, P_AND_S, 6, 100, False, 0, 10.0, 4.5, left, , 20, 15, 15.0, 90.0, 2.504516372327622e-07, 3, 1, False, 8, 0.9, , False, 3337, 
3127, 3261, 10.0, 0, True, P_AND_S, 7, 100, False, 1, 10.0, 4.5, right, , 20, 15, 15.0, 22.0, 1.515144112143249e-06, 3, 0, False, 0, 0.9, , False, 3337, 
3127, 3488, 10.0, 0, False, P_AND_S, 8, 100, False, 0, 10.0, 4.5, left, , 20, 15, 15.0, 82.0, 2.0987910487930498e-16, 4, 1, False, 14, 0.9, , False, 3488, 
3127, 3398, 10.0, 0, False, P_AND_S, 9, 100, False, 0, 10.0, 4.5, left, , 20, 15, 15.0, 59.0, 1.7006680014814045e-12, 6, 1, False, 5, 0.9, , False, 3488, 
3127, 3127, 10.0, 0, False, P_AND_S, 10, 100, False, 0, 10.0, 4.5, left, , 20, 15, 15.0, 89.0, , 4, 1, True, 18, 0.9, , False, 3488, 
3127, 3314, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, right, , 20, 15, 15.0, 93.0, 7.56298411826514e-09, 4, 1, False, 8, 0.9, , False, 3488, 
3127, 3127, 10.0, 0, True, P_AND_S, 12, 100, False, 0, 10.0, 4.5, right, , 20, 15, 15.0, 75.0, , 12, 1, True, 0, 0.9, , False, 3488, 
3127, 3127, 10.0, 0, False, P_AND_S, 13, 100, False, 1, 10.0, 4.5, left, , 20, 15, 15.0, 23.0, , 13, 0, True, 16, 0.9, , False, 3488, 
3127, 3127, 10.0, 0, False, P_AND_S, 14, 100, False, 0, 10.0, 4.5, right, , 20, 15, 15.0, 55.0, , 7, 1, True, 13, 0.9, , False, 3488, 
3127, 3207, 10.0, 0, False, P_AND_S, 15, 100, False, 0, 10.0, 4.5, left, , 20, 15, 15.0, 60.0, 0.00033546262790251185, 7, 1, False, 5, 0.9, , False, 3488, 
3127, 3127, 10.0, 0, False, P_AND_S, 16, 100, False, 0, 10.0, 4.5, right, , 20, 15, 15.0, 81.0, , 1, 1, True, 7, 0.9, , True, 3488, 
