best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 15, 15, 15.0, , , , , , , 0.9, , , , 
2529, 2529, 10.0, 0, False, P_AND_S, 0, 100, False, 0, 10.0, 4.5, left, , 15, 15, 15.0, 37.0, , 1, 1, True, 10, 0.9, , True, 2529, 
2529, 2719, 10.0, 0, False, P_AND_S, 1, 100, False, 0, 10.0, 4.5, right, , 15, 15, 15.0, 90.0, 5.602796437537268e-09, 5, 1, False, 1, 0.9, , False, 2719, 
2529, 2597, 10.0, 0, False, P_AND_S, 2, 100, False, 1, 10.0, 4.5, left, , 15, 15, 15.0, 3.0, 0.0011137751478448032, 10, 0, False, 10, 0.9, , False, 2719, 
2529, 2529, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, right, , 15, 15, 15.0, 85.0, , 11, 1, True, 1, 0.9, , False, 2719, 
2529, 2573, 10.0, 0, False, P_AND_S, 4, 100, False, 0, 10.0, 4.5, right, , 15, 15, 15.0, 93.0, 0.012277339903068436, 10, 1, False, 4, 0.9, , False, 2719, 
2529, 2529, 10.0, 0, False, P_AND_S, 5, 100, False, 1, 10.0, 4.5, left, , 15, 15, 15.0, 12.0, , 8, 0, True, 8, 0.9, , True, 2719, 
2529, 2529, 10.0, 0, False, P_AND_S, 6, 100, False, 1, 10.0, 4.5, left, , 15, 15, 15.0, 31.0, , 5, 0, True, 8, 0.9, , False, 2719, 
2529, 2600, 10.0, 0, False, P_AND_S, 7, 100, False, 1, 10.0, 4.5, right, , 15, 15, 15.0, 51.0, 0.0008251049232659046, 7, 0, False, 2, 0.9, , False, 2719, 
2529, 2770, 10.0, 0, False, P_AND_S, 8, 100, False, 1, 10.0, 4.5, right, , 15, 15, 15.0, 54.0, 3.4158829937838525e-11, 1, 0, False, 3, 0.9, , False, 2770, 
2529, 2642, 10.0, 0, False, P_AND_S, 9, 100, False, 0, 10.0, 4.5, right, , 15, 15, 15.0, 82.0, 1.2372924261788221e-05, 12, 1, False, 3, 0.9, , False, 2770, 
2529, 2529, 10.0, 0, True, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 15, 15, 15.0, 28.0, , 9, 1, True, 0, 0.9, , False, 2770, 
2529, 2529, 10.0, 0, False, P_AND_S, 11, 100, False, 1, 10.0, 4.5, left, , 15, 15, 15.0, 12.0, , 8, 0, True, 8, 0.9, , True, 2770, 
2529, 2770, 10.0, 0, False, P_AND_S, 12, 100, False, 0, 10.0, 4.5, left, , 15, 15, 15.0, 77.0, 3.4158829937838525e-11, 1, 1, False, 5, 0.9, , False, 2770, 
2529, 2529, 10.0, 0, False, P_AND_S, 13, 100, False, 0, 10.0, 4.5, left, , 15, 15, 15.0, 60.0, , 3, 1, True, 5, 0.9, , False, 2770, 
2529, 2529, 10.0, 0, False, P_AND_S, 14, 100, False, 1, 10.0, 4.5, left, , 15, 15, 15.0, 65.0, , 11, 0, True, 4, 0.9, , False, 2770, 
2529, 2798, 10.0, 0, False, P_AND_S, 15, 100, False, 1, 10.0, 4.5, left, , 15, 15, 15.0, 33.0, 2.0772005877241373e-12, 10, 0, False, 5, 0.9, , False, 2798, 
2529, 2796, 10.0, 0, False, P_AND_S, 16, 100, False, 1, 10.0, 4.5, right, , 15, 15, 15.0, 41.0, 2.537098527098185e-12, 9, 0, False, 10, 0.9, , False, 2798, 
2529, 2703, 10.0, 0, False, P_AND_S, 17, 100, False, 1, 10.0, 4.5, left, , 15, 15, 15.0, 7.0, 2.7750832422407563e-08, 5, 0, False, 10, 0.9, , False, 2798, 
2529, 2529, 10.0, 0, False, P_AND_S, 18, 100, False, 1, 10.0, 4.5, right, , 15, 15, 15.0, 49.0, , 8, 0, True, 4, 0.9, , True, 2798, 
2529, 2529, 10.0, 0, False, P_AND_S, 19, 100, False, 1, 10.0, 4.5, right, , 15, 15, 15.0, 8.0, , 1, 0, True, 2, 0.9, , False, 2798, 
2459, 2459, 10.0, 0, False, P_AND_S, 20, 100, False, 2, 10.0, 4.5, right, 2, 15, 15, 15.0, 57.0, , 14, 0, True, 5, 0.9, , False, 2798, 
2459, 2459, 10.0, 0, False, D_EXCHANGE, 21, 100, False, 0, 10.0, 4.5, left, 2, 15, 15, 15.0, 96.0, , 8, 2, True, 13, 0.9, , True, 2798, 
2459, 2666, 10.0, 0, False, D_EXCHANGE, 22, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 23.0, 1.0235385977594162e-09, 9, 1, False, 3, 0.9, , False, 2798, 
2459, 2938, 10.0, 0, False, D_EXCHANGE, 23, 100, False, 1, 10.0, 4.5, left, 2, 15, 15, 15.0, 8.0, 1.5750498977312397e-21, 1, 1, False, 4, 0.9, , False, 2938, 
2459, 2596, 10.0, 0, True, D_EXCHANGE, 24, 100, False, 2, 10.0, 4.5, right, 2, 15, 15, 15.0, 4.0, 1.1224463652343442e-06, 2, 0, False, 0, 0.9, , False, 2938, 
2459, 2596, 10.0, 0, False, D_EXCHANGE, 25, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 53.0, 1.1224463652343442e-06, 8, 1, False, 2, 0.9, , False, 2938, 
2459, 2459, 10.0, 0, False, D_EXCHANGE, 26, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 63.0, , 13, 1, True, 9, 0.9, , False, 2938, 
2459, 2485, 10.0, 0, False, D_EXCHANGE, 27, 100, False, 1, 10.0, 4.5, left, 2, 15, 15, 15.0, 75.0, 0.07427357821433388, 13, 1, True, 13, 0.9, , False, 2938, 
2459, 2485, 10.0, 0, False, D_EXCHANGE, 28, 100, False, 1, 10.0, 4.5, left, 2, 15, 15, 15.0, 5.0, , 7, 1, True, 6, 0.9, , False, 2938, 
2459, 2776, 10.0, 0, False, D_EXCHANGE, 29, 100, False, 2, 10.0, 4.5, right, 2, 15, 15, 15.0, 8.0, 2.301603856719299e-13, 1, 0, False, 4, 0.9, , False, 2938, 
2446, 2446, 10.0, 0, True, D_EXCHANGE, 30, 100, False, 2, 10.0, 4.5, right, 2, 15, 15, 15.0, 30.0, , 10, 0, True, 0, 0.9, , False, 2938, 
2446, 2513, 10.0, 0, False, D_EXCHANGE, 31, 100, False, 2, 10.0, 4.5, left, 2, 15, 15, 15.0, 50.0, 0.001230911902673481, 11, 0, False, 12, 0.9, , False, 2938, 
2446, 2687, 10.0, 0, False, D_EXCHANGE, 32, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 33.0, 3.4158829937838525e-11, 10, 1, False, 5, 0.9, , False, 2938, 
2446, 2446, 10.0, 0, False, D_EXCHANGE, 33, 100, False, 2, 10.0, 4.5, left, 2, 15, 15, 15.0, 42.0, , 14, 0, True, 13, 0.9, , False, 2938, 
2446, 2485, 10.0, 0, False, D_EXCHANGE, 34, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 62.0, 0.02024191144580439, 9, 1, False, 4, 0.9, , False, 2938, 
2446, 2569, 10.0, 0, False, D_EXCHANGE, 35, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 96.0, 4.551744463083231e-06, 7, 1, False, 8, 0.9, , False, 2938, 
2446, 2446, 10.0, 0, False, D_EXCHANGE, 36, 100, False, 1, 10.0, 4.5, left, 2, 15, 15, 15.0, 50.0, , 7, 1, True, 7, 0.9, , False, 2938, 
2446, 2539, 10.0, 0, False, D_EXCHANGE, 37, 100, False, 2, 10.0, 4.5, left, 2, 15, 15, 15.0, 82.0, 9.142423147817327e-05, 3, 0, False, 8, 0.9, , False, 2938, 
2446, 2446, 10.0, 0, True, D_EXCHANGE, 38, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 4.0, , 9, 1, True, 0, 0.9, , False, 2938, 
