best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 30, 20, 20.0, , , , , , , 0.9, , , , 
4723, 4840, 10.0, 0, False, P_AND_S, 0, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 42.0, 8.29381916075737e-06, 2, 0, False, 20, 0.9, , False, 4840, 
4723, 4821, 10.0, 0, False, P_AND_S, 1, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 50.0, 5.5451599432176945e-05, 7, 0, False, 13, 0.9, , False, 4840, 
4723, 4723, 10.0, 0, False, P_AND_S, 2, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 40.0, , 14, 0, True, 28, 0.9, , False, 4840, 
4723, 4723, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 90.0, , 3, 1, True, 24, 0.9, , True, 4840, 
4723, 4979, 10.0, 0, False, P_AND_S, 4, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 31.0, 7.62186519451289e-12, 10, 0, False, 3, 0.9, , False, 4979, 
4723, 4723, 10.0, 0, False, P_AND_S, 5, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 91.0, , 7, 1, True, 24, 0.9, , True, 4979, 
4723, 4911, 10.0, 0, False, P_AND_S, 6, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 94.0, 6.843271022217988e-09, 19, 1, False, 12, 0.9, , False, 4979, 
4723, 4723, 10.0, 0, False, P_AND_S, 7, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 90.0, , 3, 1, True, 24, 0.9, , True, 4979, 
4723, 4723, 10.0, 0, False, P_AND_S, 8, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 5.0, , 14, 0, True, 14, 0.9, , False, 4979, 
4723, 4792, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 2.0, 0.0010077854290485105, 4, 0, False, 9, 0.9, , False, 4979, 
4723, 4834, 10.0, 0, False, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 91.0, 1.5112323819855033e-05, 16, 1, False, 23, 0.9, , False, 4979, 
4655, 4655, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 58.0, , 1, 1, True, 15, 0.9, , False, 4979, 
4655, 5098, 10.0, 0, False, P_AND_S, 12, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 10.0, 5.764404541765904e-20, 19, 1, False, 21, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 13, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 87.0, , 4, 1, True, 5, 0.9, , False, 5098, 
4655, 4799, 10.0, 0, False, P_AND_S, 14, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 93.0, 5.573903692694596e-07, 3, 1, False, 1, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 15, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 76.0, , 2, 1, True, 17, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 16, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 76.0, , 3, 1, True, 23, 0.9, , True, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 17, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 18.0, , 9, 0, True, 25, 0.9, , True, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 18, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 22.0, , 13, 0, True, 9, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 19, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 71.0, , 3, 0, True, 3, 0.9, , False, 5098, 
4655, 4698, 10.0, 0, False, P_AND_S, 20, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 72.0, 0.013568559012200934, 19, 1, False, 8, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 21, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 83.0, , 15, 1, True, 25, 0.9, , True, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 22, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 24.0, , 15, 0, True, 8, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 23, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 33.0, , 16, 0, True, 11, 0.9, , False, 5098, 
4655, 4684, 10.0, 0, False, P_AND_S, 24, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 66.0, 0.05502322005640723, 6, 1, False, 27, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 25, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 99.0, , 9, 1, True, 26, 0.9, , True, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 26, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 53.0, , 10, 0, True, 26, 0.9, , False, 5098, 
4655, 4655, 10.0, 0, False, P_AND_S, 27, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 38.0, , 11, 1, True, 10, 0.9, , False, 5098, 
4628, 4628, 10.0, 0, False, P_AND_S, 28, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 71.0, , 6, 0, True, 9, 0.9, , False, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 29, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 74.0, , 6, 0, True, 10, 0.9, , False, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 30, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 42.0, , 8, 1, True, 1, 0.9, , True, 5098, 
4617, 4684, 10.0, 0, False, P_AND_S, 31, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 39.0, 0.001230911902673481, 8, 1, False, 6, 0.9, , False, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 32, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 3.0, , 7, 0, True, 16, 0.9, , False, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 33, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 44.0, , 8, 0, True, 21, 0.9, , False, 5098, 
4617, 4710, 10.0, 0, False, P_AND_S, 34, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 70.0, 9.142423147817327e-05, 12, 1, False, 6, 0.9, , False, 5098, 
4617, 4634, 10.0, 0, False, P_AND_S, 35, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 19.0, 0.18268352405273466, 16, 1, False, 17, 0.9, , False, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 36, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 48.0, , 18, 0, True, 9, 0.9, , False, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 37, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 79.0, , 9, 1, True, 6, 0.9, , True, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 38, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 62.0, , 1, 1, True, 23, 0.9, , True, 5098, 
4617, 4617, 10.0, 0, False, P_AND_S, 39, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 27.0, , 1, 0, True, 7, 0.9, , False, 5098, 
