best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 20, 20, 20.0, , , , , , , 0.9, , , , 
3253, 3253, 10.0, 0, False, P_AND_S, 0, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 8.0, , 14, 0, True, 12, 0.9, , False, 3253, 
3253, 3495, 10.0, 0, False, P_AND_S, 1, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 9.0, 3.0908187484083317e-11, 12, 0, False, 16, 0.9, , False, 3495, 
3253, 3328, 10.0, 0, False, P_AND_S, 2, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 97.0, 0.0005530843701478336, 10, 1, False, 18, 0.9, , False, 3495, 
3253, 3253, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 57.0, , 7, 1, True, 10, 0.9, , False, 3495, 
3253, 3295, 10.0, 0, False, P_AND_S, 4, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 4.0, 0.014995576820477703, 11, 0, False, 2, 0.9, , False, 3495, 
3253, 3468, 10.0, 0, False, P_AND_S, 5, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 94.0, 4.5990553786523166e-10, 5, 1, False, 17, 0.9, , False, 3495, 
3253, 3253, 10.0, 0, True, P_AND_S, 6, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 90.0, , 6, 1, True, 0, 0.9, , False, 3495, 
3197, 3197, 10.0, 0, True, P_AND_S, 7, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 66.0, , 4, 1, True, 0, 0.9, , False, 3495, 
3197, 3197, 10.0, 0, False, P_AND_S, 8, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 96.0, , 5, 1, True, 6, 0.9, , True, 3495, 
3197, 3197, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 3.0, , 4, 0, True, 8, 0.9, , True, 3495, 
3197, 3371, 10.0, 0, True, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 35.0, 2.7750832422407563e-08, 18, 1, False, 0, 0.9, , False, 3495, 
3197, 3354, 10.0, 0, False, P_AND_S, 11, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 32.0, 1.519065967568964e-07, 5, 0, False, 12, 0.9, , False, 3495, 
3197, 3353, 10.0, 0, False, P_AND_S, 12, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 90.0, 1.6788275299956632e-07, 4, 1, False, 3, 0.9, , False, 3495, 
3197, 3197, 10.0, 0, False, P_AND_S, 13, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 40.0, , 13, 1, True, 1, 0.9, , True, 3495, 
