best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 30, 20, 20.0, , , , , , , 0.9, , , , 
5227, 5227, 10.0, 1, False, P_AND_S, 0, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 52.0, , 16, 0, True, 4, 0.9, , False, 5227, 
5227, 5227, 10.0, 0, False, P_AND_S, 1, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 30.0, , 18, 0, True, 25, 0.9, , True, 5227, 
5227, 5227, 10.0, 0, False, P_AND_S, 2, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 31.0, , 1, 0, True, 10, 0.9, , False, 5227, 
5227, 5337, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 86.0, 1.670170079024566e-05, 18, 1, False, 20, 0.9, , False, 5337, 
5227, 5227, 10.0, 0, False, P_AND_S, 4, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 68.0, , 19, 0, True, 7, 0.9, , True, 5337, 
5227, 5297, 10.0, 0, False, P_AND_S, 5, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 1.0, 0.0009118819655545162, 14, 0, False, 25, 0.9, , False, 5337, 
5227, 5233, 10.0, 0, False, P_AND_S, 6, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 89.0, 0.5488116360940264, 16, 1, False, 17, 0.9, , False, 5337, 
5227, 5227, 10.0, 0, False, P_AND_S, 7, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 4.0, , 11, 0, True, 22, 0.9, , True, 5337, 
5227, 5315, 10.0, 0, False, P_AND_S, 8, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 59.0, 0.0001507330750954765, 1, 1, False, 8, 0.9, , False, 5337, 
5227, 5227, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 60.0, , 8, 0, True, 17, 0.9, , False, 5337, 
5227, 5631, 10.0, 0, False, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 84.0, 2.847757019982766e-18, 10, 1, False, 24, 0.9, , False, 5631, 
5227, 5227, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 86.0, , 2, 1, True, 20, 0.9, , False, 5631, 
5227, 5227, 10.0, 0, True, P_AND_S, 12, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 31.0, , 7, 0, True, 0, 0.9, , False, 5631, 
5227, 5227, 10.0, 0, False, P_AND_S, 13, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 38.0, , 7, 0, True, 28, 0.9, , True, 5631, 
5227, 5227, 10.0, 0, False, P_AND_S, 14, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 9.0, , 12, 0, True, 12, 0.9, , False, 5631, 
5227, 5319, 10.0, 0, False, P_AND_S, 15, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 44.0, 0.00010103940183709342, 17, 0, False, 26, 0.9, , False, 5631, 
5227, 5227, 10.0, 0, False, P_AND_S, 16, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 61.0, , 11, 1, True, 21, 0.9, , True, 5631, 
5227, 5227, 10.0, 0, False, P_AND_S, 17, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 17.0, , 11, 1, True, 24, 0.9, , False, 5631, 
5227, 5227, 10.0, 0, False, P_AND_S, 18, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 1.0, , 13, 0, True, 20, 0.9, , False, 5631, 
5227, 5246, 10.0, 0, False, P_AND_S, 19, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 47.0, 0.14956861922263506, 17, 0, False, 23, 0.9, , False, 5631, 
5227, 5227, 10.0, 0, False, P_AND_S, 20, 100, False, 1, 10.0, 4.5, left, 2, 30, 20, 20.0, 12.0, , 10, 1, True, 7, 0.9, , False, 5631, 
5223, 5223, 10.0, 0, False, D_EXCHANGE, 21, 100, False, 0, 10.0, 4.5, left, 2, 30, 20, 20.0, 98.0, , 19, 2, True, 25, 0.9, , False, 5631, 
