best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 100, 20, 20.0, , , , , , , 0.9, , , , 
10366, 10366, 10.0, 0, False, P_AND_S, 0, 100, False, 0, 10.0, 4.5, right, , 100, 20, 20.0, 44.0, , 17, 1, True, 68, 0.9, , False, 10366, 
10366, 10366, 10.0, 0, False, P_AND_S, 1, 100, False, 1, 10.0, 4.5, left, , 100, 20, 20.0, 51.0, , 6, 0, True, 70, 0.9, , False, 10366, 
10366, 10366, 10.0, 0, False, P_AND_S, 2, 100, False, 0, 10.0, 4.5, right, , 100, 20, 20.0, 72.0, , 19, 1, True, 76, 0.9, , False, 10366, 
10366, 10366, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, right, , 100, 20, 20.0, 91.0, , 18, 1, True, 17, 0.9, , False, 10366, 
10366, 10366, 10.0, 0, False, P_AND_S, 4, 100, False, 1, 10.0, 4.5, left, , 100, 20, 20.0, 36.0, , 10, 0, True, 4, 0.9, , False, 10366, 
10366, 10366, 10.0, 0, False, P_AND_S, 5, 100, False, 0, 10.0, 4.5, right, , 100, 20, 20.0, 26.0, , 19, 1, True, 75, 0.9, , False, 10366, 
10366, 10513, 10.0, 0, False, P_AND_S, 6, 100, False, 1, 10.0, 4.5, left, , 100, 20, 20.0, 18.0, 4.129249415873272e-07, 17, 0, False, 45, 0.9, , False, 10513, 
10366, 10428, 10.0, 0, False, P_AND_S, 7, 100, False, 0, 10.0, 4.5, right, , 100, 20, 20.0, 31.0, 0.002029430636295734, 6, 1, False, 89, 0.9, , False, 10513, 
10366, 10366, 10.0, 0, False, P_AND_S, 8, 100, False, 1, 10.0, 4.5, right, , 100, 20, 20.0, 17.0, , 10, 0, True, 81, 0.9, , False, 10513, 
10366, 10366, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, left, , 100, 20, 20.0, 74.0, , 17, 0, True, 31, 0.9, , False, 10513, 
