best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
6064, 6064, 8.1, 0, , BEST, 30, 100, , 0, 10.0, 4.5, , , 50, 20, 20.0, , , 7, 1, True, , 0.9, 33, False, 6914, 
6064, 6064, 8.1, 0, , REVERSE_SEQUENTIAL, 63, 100, , 1, 10.0, 4.5, , , 50, 20, 20.0, , , 6, 0, True, , 0.9, 47, False, 6914, 
6059, 6059, 7.29, 0, , REVERSE_SEQUENTIAL, 0, 100, , 1, 10.0, 4.5, , , 50, 20, 20.0, , , 9, 0, True, , 0.9, 4, False, 6914, 
6041, 6041, 7.29, 0, , REVERSE_SEQUENTIAL, 4, 100, , 0, 10.0, 4.5, , , 50, 20, 20.0, , , 7, 1, True, , 0.9, 5, False, 6914, 
6021, 6021, 7.29, 0, , REVERSE_SEQUENTIAL, 9, 100, , 1, 10.0, 4.5, , , 50, 20, 20.0, , , 15, 0, True, , 0.9, 5, False, 6914, 
6021, 6021, 7.29, 0|0|0|, False|False|False|, REVERSE_SEQUENTIAL, 14, 100, False|False|False|, 15|1|4|, 10.0, 4.5, left|right|right|, 16|1|6|, 50, 20, 20.0, 13.0|23.0|44.0|, , 7|17|5|, 1|0|2|, True, 19|39|13|, 0.9, , True|False|True|, 6914, 
6021, 6021, 7.29, 0|0|0|, False|False|False|, BEST, 17, 100, False|False|False|, 0|3|2|, 10.0, 4.5, right|right|right|, 16|4|8|, 50, 20, 20.0, 90.0|5.0|73.0|, , 6|10|9|, 16|1|6|, True, 20|32|27|, 0.9, , True|False|False|, 6914, 
6021, 6021, 7.29, 1|0|0|, False|False|False|, BEST, 20, 100, False|False|False|, 37|10|5|, 10.0, 4.5, right|right|left|, 43|10|17|, 50, 20, 20.0, 21.0|6.0|77.0|, , 12|12|18|, 5|0|12|, True, 2|37|32|, 0.9, , True|True|True|, 6914, 
6021, 6021, 7.29, 0|1|0|, False|False|False|, BEST, 23, 100, False|False|False|, 3|29|0|, 10.0, 4.5, left|left|right|, 9|39|3|, 50, 20, 20.0, 59.0|23.0|72.0|, , 5|17|1|, 6|9|3|, True, 14|40|34|, 0.9, , False|True|False|, 6914, 
6021, 6021, 7.29, 0|0|1|, False|False|False|, BEST, 26, 100, False|False|False|, 0|7|0|, 10.0, 4.5, left|left|left|, 1|10|14|, 50, 20, 20.0, 30.0|47.0|95.0|, , 11|18|1|, 1|3|13|, True, 4|34|32|, 0.9, , False|True|True|, 6914, 
6021, 6021, 7.29, 0|0|0|, False|False|False|, BEST, 29, 100, False|False|False|, 3|0|1|, 10.0, 4.5, left|left|right|, 7|1|7|, 50, 20, 20.0, 80.0|52.0|51.0|, , 1|17|5|, 4|1|6|, True, 17|3|41|, 0.9, , False|False|True|, 6914, 
